Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
1001,6,2015-02-14,3574,438.0,1,0,0,0
1002,6,2015-02-14,7166,866.0,1,0,0,0
1003,6,2015-02-14,4149,504.0,1,0,0,0
1004,6,2015-02-14,5805,512.0,1,0,0,0
1005,6,2015-02-14,5239,867.0,1,0,0,0
1006,6,2015-02-14,6548,909.0,1,0,0,0
1007,6,2015-02-14,8304,1025.0,1,0,0,0
1008,6,2015-02-14,5429,739.0,1,0,0,0
1009,6,2015-02-14,3807,322.0,1,0,0,0
1010,6,2015-02-14,9497,986.0,1,0,0,0
1011,6,2015-02-14,7364,979.0,1,0,0,0
1012,6,2015-02-14,6590,597.0,1,0,0,0
1013,6,2015-02-14,2521,292.0,1,0,0,0
1014,6,2015-02-14,5873,651.0,1,0,0,0
1015,6,2015-02-14,5129,430.0,1,0,0,0
1016,6,2015-02-14,1724,201.0,1,0,0,0
1017,6,2015-02-14,4805,768.0,1,0,0,0
1018,6,2015-02-14,12049,1463.0,1,0,0,0
1019,6,2015-02-14,8281,749.0,1,0,0,0
1020,6,2015-02-14,10520,1232.0,1,0,0,0
1021,6,2015-02-14,10119,1198.0,1,0,0,0
1022,6,2015-02-14,6889,810.0,1,0,0,0
1023,6,2015-02-14,4876,549.0,1,0,0,0
1024,6,2015-02-14,5719,775.0,1,0,0,0
1025,6,2015-02-14,3819,491.0,1,0,0,0
1026,6,2015-02-14,2799,357.0,1,0,0,0
1027,6,2015-02-14,13016,1566.0,1,0,0,0
1028,6,2015-02-14,3435,445.0,1,0,0,0
1029,6,2015-02-14,1794,225.0,1,0,0,0
1030,6,2015-02-14,1639,152.0,1,0,0,0
1031,6,2015-02-14,3818,354.0,1,0,0,0
1032,6,2015-02-14,4824,539.0,1,0,0,0
1033,6,2015-02-14,12051,1038.0,1,0,0,0
1034,6,2015-02-14,2443,253.0,1,0,0,0
1035,6,2015-02-14,1957,211.0,1,0,0,0
1036,6,2015-02-14,5860,534.0,1,0,0,0
1037,6,2015-02-14,6410,852.0,1,0,0,0
1038,6,2015-02-14,5969,533.0,1,0,0,0
1039,6,2015-02-14,9089,1205.0,1,0,0,0
1040,6,2015-02-14,7008,753.0,1,0,0,0
1041,6,2015-02-14,6049,564.0,1,0,0,0
1042,6,2015-02-14,3254,437.0,1,0,0,0
1043,6,2015-02-14,8583,1244.0,1,0,0,0
1044,6,2015-02-14,6822,965.0,1,0,0,0
1045,6,2015-02-14,4934,513.0,1,0,0,0
1046,6,2015-02-14,7529,633.0,1,0,0,0
1047,6,2015-02-14,3618,412.0,1,0,0,0
1048,6,2015-02-14,5632,512.0,1,0,0,0
1049,6,2015-02-14,3543,513.0,1,0,0,0
1050,6,2015-02-14,5867,488.0,1,0,0,0
1051,6,2015-02-14,5505,778.0,1,0,0,0
1052,6,2015-02-14,5486,635.0,1,0,0,0
1053,6,2015-02-14,6419,845.0,1,0,0,0
1054,6,2015-02-14,3788,407.0,1,0,0,0
1055,6,2015-02-14,7611,972.0,1,0,0,0
1056,6,2015-02-14,4806,489.0,1,0,0,0
1057,6,2015-02-14,6589,703.0,1,0,0,0
1058,6,2015-02-14,3782,406.0,1,0,0,0
1059,6,2015-02-14,9170,1239.0,1,0,0,0
1060,6,2015-02-14,5595,695.0,1,0,0,0
1061,6,2015-02-14,8368,631.0,1,0,0,0
1062,6,2015-02-14,5588,552.0,1,0,0,0
1063,6,2015-02-14,3808,476.0,1,0,0,0
1064,6,2015-02-14,9103,1021.0,1,0,0,0
1065,6,2015-02-14,2495,309.0,1,0,0,0
1066,6,2015-02-14,10964,1113.0,1,0,0,0
1067,6,2015-02-14,5930,525.0,1,0,0,0
1068,6,2015-02-14,5411,379.0,1,0,0,0
1069,6,2015-02-14,3349,444.0,1,0,0,0
1070,6,2015-02-14,7362,968.0,1,0,0,0
1071,6,2015-02-14,4519,545.0,1,0,0,0
1072,6,2015-02-14,4091,419.0,1,0,0,0
1073,6,2015-02-14,5985,818.0,1,0,0,0
1074,6,2015-02-14,4915,533.0,1,0,0,0
1075,6,2015-02-14,13244,1279.0,1,0,0,0
1076,6,2015-02-14,3479,535.0,1,0,0,0
1077,6,2015-02-14,2935,349.0,1,0,0,0
1078,6,2015-02-14,5852,476.0,1,0,0,0
1079,6,2015-02-14,6559,575.0,1,0,0,0
1080,6,2015-02-14,11098,843.0,1,0,0,0
1081,6,2015-02-14,1893,314.0,1,0,0,0
1082,6,2015-02-14,5349,802.0,1,0,0,0
1083,6,2015-02-14,6306,435.0,1,0,0,0
1084,6,2015-02-14,5299,728.0,1,0,0,0
1085,6,2015-02-14,5281,532.0,1,0,0,0
1086,6,2015-02-14,3694,517.0,1,0,0,0
1087,6,2015-02-14,6183,648.0,1,0,0,0
1088,6,2015-02-14,2056,217.0,1,0,0,0
1089,6,2015-02-14,11310,1210.0,1,0,0,0
1090,6,2015-02-14,2664,315.0,1,0,0,0
1091,6,2015-02-14,6900,616.0,1,0,0,0
1092,6,2015-02-14,14298,1300.0,1,0,0,0
1093,6,2015-02-14,8135,801.0,1,0,0,0
1094,6,2015-02-14,5177,421.0,1,0,0,0
1095,6,2015-02-14,3416,514.0,1,0,0,0
1096,6,2015-02-14,5448,622.0,1,0,0,0
1097,6,2015-02-14,10510,2304.0,1,0,0,0
1098,6,2015-02-14,2637,367.0,1,0,0,0
1099,6,2015-02-14,7562,1041.0,1,0,0,0
1100,6,2015-02-14,3297,456.0,1,0,0,0
1101,6,2015-02-14,8536,918.0,1,0,0,0
1102,6,2015-02-14,7971,707.0,1,0,0,0
1103,6,2015-02-14,6075,516.0,1,0,0,0
1104,6,2015-02-14,5517,449.0,1,0,0,0
1105,6,2015-02-14,4861,581.0,1,0,0,0
1106,6,2015-02-14,2868,351.0,1,0,0,0
1107,6,2015-02-14,5860,634.0,1,0,0,0
1108,6,2015-02-14,2460,219.0,1,0,0,0
1109,6,2015-02-14,4155,379.0,1,0,0,0
1110,6,2015-02-14,3544,436.0,1,0,0,0
1111,6,2015-02-14,3082,239.0,1,0,0,0
1112,6,2015-02-14,7797,694.0,1,0,0,0
1113,6,2015-02-14,5900,594.0,1,0,0,0
1114,6,2015-02-14,22305,3799.0,1,0,0,0
1115,6,2015-02-14,7102,503.0,1,0,0,0
1,5,2015-02-13,4726,630.0,1,0,0,0
2,5,2015-02-13,3647,499.0,1,0,0,0
3,5,2015-02-13,6018,765.0,1,0,0,0
4,5,2015-02-13,8628,1261.0,1,0,0,0
5,5,2015-02-13,4617,542.0,1,0,0,1
6,5,2015-02-13,4083,490.0,1,0,0,1
7,5,2015-02-13,8623,1013.0,1,0,0,0
8,5,2015-02-13,5296,652.0,1,0,0,0
9,5,2015-02-13,6309,574.0,1,0,0,0
10,5,2015-02-13,5285,614.0,1,0,0,0
11,5,2015-02-13,7571,1093.0,1,0,0,0
12,5,2015-02-13,5996,788.0,1,0,0,0
13,5,2015-02-13,4127,335.0,1,0,0,0
14,5,2015-02-13,4736,619.0,1,0,0,0
15,5,2015-02-13,7157,715.0,1,0,0,0
16,5,2015-02-13,7215,873.0,1,0,0,0
17,5,2015-02-13,5843,822.0,1,0,0,0
18,5,2015-02-13,7493,826.0,1,0,0,0
19,5,2015-02-13,6314,684.0,1,0,0,0
20,5,2015-02-13,7469,782.0,1,0,0,0
21,5,2015-02-13,4095,468.0,1,0,0,0
22,5,2015-02-13,5083,610.0,1,0,0,0
23,5,2015-02-13,4843,503.0,1,0,0,0
24,5,2015-02-13,8821,810.0,1,0,0,0
25,5,2015-02-13,10971,1547.0,1,0,0,0
26,5,2015-02-13,6007,566.0,1,0,0,0
27,5,2015-02-13,7675,997.0,1,0,0,0
28,5,2015-02-13,5101,573.0,1,0,0,1
29,5,2015-02-13,6222,598.0,1,0,0,0
30,5,2015-02-13,3784,573.0,1,0,0,0
31,5,2015-02-13,6046,614.0,1,0,0,0
32,5,2015-02-13,3296,459.0,1,0,0,0
33,5,2015-02-13,7804,822.0,1,0,0,0
34,5,2015-02-13,7784,1005.0,1,0,0,0
35,5,2015-02-13,8999,747.0,1,0,0,0
36,5,2015-02-13,9311,1038.0,1,0,0,0
37,5,2015-02-13,6591,778.0,1,0,0,1
38,5,2015-02-13,4997,489.0,1,0,0,0
39,5,2015-02-13,3483,523.0,1,0,0,0
40,5,2015-02-13,3028,495.0,1,0,0,0
41,5,2015-02-13,5942,437.0,1,0,0,0
42,5,2015-02-13,8775,1042.0,1,0,0,0
43,5,2015-02-13,5263,555.0,1,0,0,0
44,5,2015-02-13,4979,638.0,1,0,0,0
45,5,2015-02-13,4892,411.0,1,0,0,0
46,5,2015-02-13,4946,645.0,1,0,0,0
47,5,2015-02-13,6369,840.0,1,0,0,0
48,5,2015-02-13,2909,376.0,1,0,0,0
49,5,2015-02-13,7180,562.0,1,0,0,0
50,5,2015-02-13,4003,367.0,1,0,0,0
51,5,2015-02-13,7164,518.0,1,0,0,0
52,5,2015-02-13,5638,422.0,1,0,0,0
53,5,2015-02-13,5197,595.0,1,0,0,0
54,5,2015-02-13,8112,791.0,1,0,0,1
55,5,2015-02-13,4201,544.0,1,0,0,1
56,5,2015-02-13,6847,512.0,1,0,0,0
57,5,2015-02-13,8617,834.0,1,0,0,1
58,5,2015-02-13,5768,517.0,1,0,0,0
59,5,2015-02-13,5577,572.0,1,0,0,0
60,5,2015-02-13,7026,688.0,1,0,0,1
61,5,2015-02-13,3816,507.0,1,0,0,0
62,5,2015-02-13,6974,789.0,1,0,0,0
63,5,2015-02-13,6265,635.0,1,0,0,0
64,5,2015-02-13,9411,758.0,1,0,0,0
65,5,2015-02-13,5359,483.0,1,0,0,1
66,5,2015-02-13,6569,567.0,1,0,0,0
67,5,2015-02-13,6153,732.0,1,0,0,0
68,5,2015-02-13,7213,1059.0,1,0,0,0
69,5,2015-02-13,8095,1172.0,1,0,0,0
70,5,2015-02-13,5396,638.0,1,0,0,0
71,5,2015-02-13,9236,796.0,1,0,0,0
72,5,2015-02-13,3527,433.0,1,0,0,0
73,5,2015-02-13,4141,487.0,1,0,0,0
74,5,2015-02-13,5841,831.0,1,0,0,0
75,5,2015-02-13,5428,658.0,1,0,0,0
76,5,2015-02-13,9321,957.0,1,0,0,0
77,5,2015-02-13,6905,646.0,1,0,0,0
78,5,2015-02-13,3284,476.0,1,0,0,1
79,5,2015-02-13,5094,549.0,1,0,0,0
80,5,2015-02-13,7476,614.0,1,0,0,0
81,5,2015-02-13,7317,586.0,1,0,0,0
82,5,2015-02-13,8141,823.0,1,0,0,0
83,5,2015-02-13,4355,399.0,1,0,0,0
84,5,2015-02-13,12517,1398.0,1,0,0,0
85,5,2015-02-13,5810,933.0,1,0,0,0
86,5,2015-02-13,4514,604.0,1,0,0,0
87,5,2015-02-13,4534,626.0,1,0,0,0
88,5,2015-02-13,5559,617.0,1,0,0,1
89,5,2015-02-13,5705,609.0,1,0,0,0
90,5,2015-02-13,7530,1031.0,1,0,0,0
91,5,2015-02-13,3525,429.0,1,0,0,0
92,5,2015-02-13,4890,511.0,1,0,0,0
93,5,2015-02-13,6099,704.0,1,0,0,0
94,5,2015-02-13,6422,619.0,1,0,0,0
95,5,2015-02-13,6454,768.0,1,0,0,1
96,5,2015-02-13,4381,484.0,1,0,0,1
97,5,2015-02-13,6507,705.0,1,0,0,1
98,5,2015-02-13,5157,491.0,1,0,0,0
99,5,2015-02-13,5077,493.0,1,0,0,0
100,5,2015-02-13,7615,706.0,1,0,0,0
101,5,2015-02-13,6748,754.0,1,0,0,0
102,5,2015-02-13,5969,956.0,1,0,0,0
103,5,2015-02-13,4868,475.0,1,0,0,0
104,5,2015-02-13,9359,1242.0,1,0,0,0
105,5,2015-02-13,5222,596.0,1,0,0,0
106,5,2015-02-13,8533,855.0,1,0,0,0
107,5,2015-02-13,7254,969.0,1,0,0,0
108,5,2015-02-13,11145,883.0,1,0,0,0
109,5,2015-02-13,6707,797.0,1,0,0,0
110,5,2015-02-13,4100,571.0,1,0,0,0
111,5,2015-02-13,6679,625.0,1,0,0,0
112,5,2015-02-13,6178,840.0,1,0,0,0
113,5,2015-02-13,5486,563.0,1,0,0,0
114,5,2015-02-13,4842,564.0,1,0,0,0
115,5,2015-02-13,8636,631.0,1,0,0,0
116,5,2015-02-13,6321,715.0,1,0,0,0
117,5,2015-02-13,3900,496.0,1,0,0,0
118,5,2015-02-13,6770,636.0,1,0,0,0
119,5,2015-02-13,5937,671.0,1,0,0,0
120,5,2015-02-13,6524,657.0,1,0,0,0
121,5,2015-02-13,4198,538.0,1,0,0,1
122,5,2015-02-13,5200,645.0,1,0,0,0
123,5,2015-02-13,7389,886.0,1,0,0,1
124,5,2015-02-13,4998,639.0,1,0,0,0
125,5,2015-02-13,10844,1523.0,1,0,0,0
126,5,2015-02-13,4960,539.0,1,0,0,0
127,5,2015-02-13,4448,610.0,1,0,0,0
128,5,2015-02-13,8150,686.0,1,0,0,0
129,5,2015-02-13,7256,1033.0,1,0,0,0
130,5,2015-02-13,4759,587.0,1,0,0,0
131,5,2015-02-13,4464,510.0,1,0,0,0
132,5,2015-02-13,7008,600.0,1,0,0,0
133,5,2015-02-13,6257,748.0,1,0,0,0
134,5,2015-02-13,5147,539.0,1,0,0,0
135,5,2015-02-13,5151,501.0,1,0,0,0
136,5,2015-02-13,4351,365.0,1,0,0,0
137,5,2015-02-13,8645,1064.0,1,0,0,0
138,5,2015-02-13,7021,679.0,1,0,0,1
139,5,2015-02-13,6999,581.0,1,0,0,0
140,5,2015-02-13,7719,1001.0,1,0,0,0
141,5,2015-02-13,5006,574.0,1,0,0,0
142,5,2015-02-13,5391,735.0,1,0,0,0
143,5,2015-02-13,5594,541.0,1,0,0,0
144,5,2015-02-13,7811,780.0,1,0,0,0
145,5,2015-02-13,6471,1091.0,1,0,0,0
146,5,2015-02-13,7707,747.0,1,0,0,0
147,5,2015-02-13,8284,878.0,1,0,0,0
148,5,2015-02-13,8098,823.0,1,0,0,0
149,5,2015-02-13,4916,455.0,1,0,0,0
150,5,2015-02-13,8400,850.0,1,0,0,0
151,5,2015-02-13,6479,698.0,1,0,0,1
152,5,2015-02-13,5823,676.0,1,0,0,0
153,5,2015-02-13,4672,553.0,1,0,0,0
154,5,2015-02-13,8420,741.0,1,0,0,0
155,5,2015-02-13,7292,726.0,1,0,0,0
156,5,2015-02-13,5866,678.0,1,0,0,0
157,5,2015-02-13,9690,1041.0,1,0,0,0
158,5,2015-02-13,8164,523.0,1,0,0,0
159,5,2015-02-13,7266,673.0,1,0,0,0
160,5,2015-02-13,4999,519.0,1,0,0,0
161,5,2015-02-13,6941,877.0,1,0,0,0
162,5,2015-02-13,6715,518.0,1,0,0,0
163,5,2015-02-13,6292,826.0,1,0,0,0
164,5,2015-02-13,5674,587.0,1,0,0,0
165,5,2015-02-13,4130,445.0,1,0,0,0
166,5,2015-02-13,5338,811.0,1,0,0,0
167,5,2015-02-13,8145,966.0,1,0,0,1
168,5,2015-02-13,6957,761.0,1,0,0,0
169,5,2015-02-13,5464,576.0,1,0,0,0
170,5,2015-02-13,4402,542.0,1,0,0,0
171,5,2015-02-13,7521,844.0,1,0,0,0
172,5,2015-02-13,6118,768.0,1,0,0,0
173,5,2015-02-13,7027,921.0,1,0,0,0
174,5,2015-02-13,5892,512.0,1,0,0,0
175,5,2015-02-13,5044,630.0,1,0,0,0
176,5,2015-02-13,4473,582.0,1,0,0,0
177,5,2015-02-13,3632,461.0,1,0,0,1
178,5,2015-02-13,9103,888.0,1,0,0,1
179,5,2015-02-13,5988,823.0,1,0,0,0
180,5,2015-02-13,6150,759.0,1,0,0,0
181,5,2015-02-13,4921,617.0,1,0,0,0
182,5,2015-02-13,4818,422.0,1,0,0,0
183,5,2015-02-13,4129,541.0,1,0,0,0
184,5,2015-02-13,6576,672.0,1,0,0,0
185,5,2015-02-13,7706,612.0,1,0,0,0
186,5,2015-02-13,3292,333.0,1,0,0,0
187,5,2015-02-13,6581,881.0,1,0,0,0
188,5,2015-02-13,4401,406.0,1,0,0,0
189,5,2015-02-13,7920,855.0,1,0,0,0
190,5,2015-02-13,6629,703.0,1,0,0,0
191,5,2015-02-13,6198,651.0,1,0,0,0
192,5,2015-02-13,11033,812.0,1,0,0,0
193,5,2015-02-13,3834,575.0,1,0,0,0
194,5,2015-02-13,4940,436.0,1,0,0,0
195,5,2015-02-13,10338,1360.0,1,0,0,0
196,5,2015-02-13,5338,748.0,1,0,0,0
197,5,2015-02-13,6716,899.0,1,0,0,0
198,5,2015-02-13,2367,330.0,1,0,0,0
199,5,2015-02-13,8430,667.0,1,0,0,0
200,5,2015-02-13,8126,985.0,1,0,0,0
201,5,2015-02-13,5814,526.0,1,0,0,0
202,5,2015-02-13,6124,533.0,1,0,0,0
203,5,2015-02-13,6559,882.0,1,0,0,1
204,5,2015-02-13,5355,584.0,1,0,0,0
205,5,2015-02-13,5215,783.0,1,0,0,0
206,5,2015-02-13,6988,836.0,1,0,0,0
207,5,2015-02-13,9249,1162.0,1,0,0,0
208,5,2015-02-13,3073,430.0,1,0,0,0
209,5,2015-02-13,4913,525.0,1,0,0,0
210,5,2015-02-13,2415,309.0,1,0,0,0
211,5,2015-02-13,11752,1414.0,1,0,0,0
212,5,2015-02-13,4028,426.0,1,0,0,0
213,5,2015-02-13,7506,649.0,1,0,0,0
214,5,2015-02-13,9970,810.0,1,0,0,0
215,5,2015-02-13,5548,458.0,1,0,0,0
216,5,2015-02-13,6118,816.0,1,0,0,0
217,5,2015-02-13,4318,645.0,1,0,0,0
218,5,2015-02-13,4794,698.0,1,0,0,0
219,5,2015-02-13,3095,426.0,1,0,0,0
220,5,2015-02-13,3533,555.0,1,0,0,0
221,5,2015-02-13,5607,562.0,1,0,0,0
222,5,2015-02-13,4657,553.0,1,0,0,0
223,5,2015-02-13,6926,796.0,1,0,0,0
224,5,2015-02-13,6376,510.0,1,0,0,0
225,5,2015-02-13,4961,550.0,1,0,0,1
226,5,2015-02-13,6375,667.0,1,0,0,0
227,5,2015-02-13,5868,612.0,1,0,0,0
228,5,2015-02-13,7501,576.0,1,0,0,0
229,5,2015-02-13,7931,716.0,1,0,0,0
230,5,2015-02-13,7138,941.0,1,0,0,0
231,5,2015-02-13,4385,404.0,1,0,0,0
232,5,2015-02-13,4455,394.0,1,0,0,1
233,5,2015-02-13,9032,1016.0,1,0,0,0
234,5,2015-02-13,9173,992.0,1,0,0,0
235,5,2015-02-13,4412,458.0,1,0,0,0
236,5,2015-02-13,7066,888.0,1,0,0,0
237,5,2015-02-13,4270,592.0,1,0,0,0
238,5,2015-02-13,6795,1071.0,1,0,0,0
239,5,2015-02-13,4496,472.0,1,0,0,0
240,5,2015-02-13,5377,512.0,1,0,0,0
241,5,2015-02-13,6336,702.0,1,0,0,0
242,5,2015-02-13,3711,355.0,1,0,0,0
243,5,2015-02-13,4803,729.0,1,0,0,0
244,5,2015-02-13,4488,502.0,1,0,0,0
245,5,2015-02-13,7678,974.0,1,0,0,0
246,5,2015-02-13,6972,957.0,1,0,0,0
247,5,2015-02-13,8016,654.0,1,0,0,0
248,5,2015-02-13,8222,1082.0,1,0,0,0
249,5,2015-02-13,4758,507.0,1,0,0,0
250,5,2015-02-13,7577,657.0,1,0,0,0
251,5,2015-02-13,17870,2341.0,1,0,0,0
252,5,2015-02-13,8241,713.0,1,0,0,0
253,5,2015-02-13,5182,722.0,1,0,0,0
254,5,2015-02-13,2729,265.0,1,0,0,0
255,5,2015-02-13,6204,662.0,1,0,0,0
256,5,2015-02-13,7932,1042.0,1,0,0,0
257,5,2015-02-13,4845,608.0,1,0,0,0
258,5,2015-02-13,5530,519.0,1,0,0,0
259,5,2015-02-13,14434,2690.0,1,0,0,0
260,5,2015-02-13,5779,866.0,1,0,0,0
261,5,2015-02-13,10688,911.0,1,0,0,0
262,5,2015-02-13,19294,3411.0,1,0,0,0
263,5,2015-02-13,4340,385.0,1,0,0,0
264,5,2015-02-13,5859,806.0,1,0,0,0
265,5,2015-02-13,4888,523.0,1,0,0,0
266,5,2015-02-13,4045,496.0,1,0,0,1
267,5,2015-02-13,7846,1060.0,1,0,0,0
268,5,2015-02-13,4314,609.0,1,0,0,0
269,5,2015-02-13,7964,1167.0,1,0,0,0
270,5,2015-02-13,8644,1145.0,1,0,0,0
271,5,2015-02-13,7072,799.0,1,0,0,1
272,5,2015-02-13,5655,651.0,1,0,0,0
273,5,2015-02-13,5899,676.0,1,0,0,0
274,5,2015-02-13,4332,1094.0,1,0,0,0
275,5,2015-02-13,5911,666.0,1,0,0,0
276,5,2015-02-13,4135,513.0,1,0,0,1
277,5,2015-02-13,6131,558.0,1,0,0,0
278,5,2015-02-13,6584,745.0,1,0,0,0
279,5,2015-02-13,9213,642.0,1,0,0,0
280,5,2015-02-13,6459,519.0,1,0,0,0
281,5,2015-02-13,5599,621.0,1,0,0,0
282,5,2015-02-13,4066,597.0,1,0,0,0
283,5,2015-02-13,6881,681.0,1,0,0,0
284,5,2015-02-13,4614,422.0,1,0,0,0
285,5,2015-02-13,4653,453.0,1,0,0,0
286,5,2015-02-13,5228,503.0,1,0,0,0
287,5,2015-02-13,7365,767.0,1,0,0,0
288,5,2015-02-13,5377,437.0,1,0,0,0
289,5,2015-02-13,5382,533.0,1,0,0,0
290,5,2015-02-13,5855,600.0,1,0,0,0
291,5,2015-02-13,7488,815.0,1,0,0,1
292,5,2015-02-13,5561,737.0,1,0,0,0
293,5,2015-02-13,5992,775.0,1,0,0,0
294,5,2015-02-13,5158,745.0,1,0,0,0
295,5,2015-02-13,4670,592.0,1,0,0,0
296,5,2015-02-13,6318,719.0,1,0,0,0
297,5,2015-02-13,6456,715.0,1,0,0,0
298,5,2015-02-13,8166,686.0,1,0,0,0
299,5,2015-02-13,4988,571.0,1,0,0,0
300,5,2015-02-13,7096,878.0,1,0,0,0
301,5,2015-02-13,5898,704.0,1,0,0,0
302,5,2015-02-13,3559,317.0,1,0,0,0
303,5,2015-02-13,5282,639.0,1,0,0,0
304,5,2015-02-13,6987,1048.0,1,0,0,0
305,5,2015-02-13,4818,492.0,1,0,0,0
306,5,2015-02-13,4142,460.0,1,0,0,0
307,5,2015-02-13,2225,305.0,1,0,0,0
308,5,2015-02-13,7513,886.0,1,0,0,0
309,5,2015-02-13,5380,534.0,1,0,0,0
310,5,2015-02-13,9564,836.0,1,0,0,0
311,5,2015-02-13,6052,734.0,1,0,0,0
312,5,2015-02-13,5020,557.0,1,0,0,0
313,5,2015-02-13,6796,732.0,1,0,0,0
314,5,2015-02-13,4534,538.0,1,0,0,0
315,5,2015-02-13,4303,457.0,1,0,0,0
316,5,2015-02-13,8464,882.0,1,0,0,0
317,5,2015-02-13,4973,585.0,1,0,0,0
318,5,2015-02-13,7699,699.0,1,0,0,1
319,5,2015-02-13,8222,946.0,1,0,0,0
320,5,2015-02-13,13451,2029.0,1,0,0,0
321,5,2015-02-13,5823,558.0,1,0,0,1
322,5,2015-02-13,4610,536.0,1,0,0,0
323,5,2015-02-13,6813,635.0,1,0,0,0
324,5,2015-02-13,4328,613.0,1,0,0,1
325,5,2015-02-13,5238,595.0,1,0,0,0
326,5,2015-02-13,5116,426.0,1,0,0,0
327,5,2015-02-13,7953,910.0,1,0,0,1
328,5,2015-02-13,4403,569.0,1,0,0,0
329,5,2015-02-13,7002,647.0,1,0,0,0
330,5,2015-02-13,3606,417.0,1,0,0,0
331,5,2015-02-13,5094,742.0,1,0,0,0
332,5,2015-02-13,4068,522.0,1,0,0,1
333,5,2015-02-13,8774,1177.0,1,0,0,0
334,5,2015-02-13,5126,538.0,1,0,0,0
335,5,2015-02-13,12054,2439.0,1,0,0,0
336,5,2015-02-13,11581,1702.0,1,0,0,0
337,5,2015-02-13,5829,421.0,1,0,0,0
338,5,2015-02-13,6022,550.0,1,0,0,0
339,5,2015-02-13,5074,683.0,1,0,0,0
340,5,2015-02-13,6029,738.0,1,0,0,0
341,5,2015-02-13,5221,728.0,1,0,0,0
342,5,2015-02-13,9836,800.0,1,0,0,0
343,5,2015-02-13,7406,757.0,1,0,0,0
344,5,2015-02-13,6620,1000.0,1,0,0,0
345,5,2015-02-13,4137,478.0,1,0,0,0
346,5,2015-02-13,7262,705.0,1,0,0,0
347,5,2015-02-13,6955,443.0,1,0,0,0
348,5,2015-02-13,8066,721.0,1,0,0,0
349,5,2015-02-13,8279,846.0,1,0,0,0
350,5,2015-02-13,6776,548.0,1,0,0,0
351,5,2015-02-13,5848,512.0,1,0,0,0
352,5,2015-02-13,6274,623.0,1,0,0,0
353,5,2015-02-13,6037,1681.0,1,0,0,0
354,5,2015-02-13,7517,718.0,1,0,0,0
355,5,2015-02-13,8787,1085.0,1,0,0,0
356,5,2015-02-13,6153,495.0,1,0,0,0
357,5,2015-02-13,7162,1022.0,1,0,0,1
358,5,2015-02-13,9692,1044.0,1,0,0,0
359,5,2015-02-13,6456,640.0,1,0,0,0
360,5,2015-02-13,6937,739.0,1,0,0,0
361,5,2015-02-13,6252,684.0,1,0,0,1
362,5,2015-02-13,7568,1091.0,1,0,0,0
363,5,2015-02-13,6287,852.0,1,0,0,0
364,5,2015-02-13,4581,585.0,1,0,0,0
365,5,2015-02-13,4212,482.0,1,0,0,0
366,5,2015-02-13,6053,624.0,1,0,0,1
367,5,2015-02-13,4929,538.0,1,0,0,0
368,5,2015-02-13,8856,660.0,1,0,0,0
369,5,2015-02-13,6207,544.0,1,0,0,0
370,5,2015-02-13,6695,614.0,1,0,0,0
371,5,2015-02-13,5640,468.0,1,0,0,0
372,5,2015-02-13,8267,749.0,1,0,0,0
373,5,2015-02-13,4804,366.0,1,0,0,0
374,5,2015-02-13,6754,876.0,1,0,0,0
375,5,2015-02-13,8604,823.0,1,0,0,1
376,5,2015-02-13,7343,886.0,1,0,0,0
377,5,2015-02-13,7363,992.0,1,0,0,0
378,5,2015-02-13,6349,984.0,1,0,0,0
379,5,2015-02-13,3680,444.0,1,0,0,0
380,5,2015-02-13,12236,1236.0,1,0,0,0
381,5,2015-02-13,8328,918.0,1,0,0,1
382,5,2015-02-13,7785,683.0,1,0,0,1
383,5,2015-02-13,15765,2094.0,1,0,0,0
384,5,2015-02-13,8688,1011.0,1,0,0,0
385,5,2015-02-13,6457,623.0,1,0,0,0
386,5,2015-02-13,6064,592.0,1,0,0,0
387,5,2015-02-13,7756,1094.0,1,0,0,0
388,5,2015-02-13,9266,1053.0,1,0,0,0
389,5,2015-02-13,10151,1264.0,1,0,0,0
390,5,2015-02-13,10359,1007.0,1,0,0,0
391,5,2015-02-13,5322,718.0,1,0,0,0
392,5,2015-02-13,7179,767.0,1,0,0,0
393,5,2015-02-13,5554,620.0,1,0,0,0
394,5,2015-02-13,8701,795.0,1,0,0,0
395,5,2015-02-13,4068,579.0,1,0,0,0
396,5,2015-02-13,9455,1023.0,1,0,0,1
397,5,2015-02-13,5487,814.0,1,0,0,0
398,5,2015-02-13,4822,582.0,1,0,0,0
399,5,2015-02-13,6221,577.0,1,0,0,0
400,5,2015-02-13,8066,1140.0,1,0,0,0
401,5,2015-02-13,6430,635.0,1,0,0,1
402,5,2015-02-13,5012,587.0,1,0,0,1
403,5,2015-02-13,6661,764.0,1,0,0,0
404,5,2015-02-13,4966,572.0,1,0,0,0
405,5,2015-02-13,3580,422.0,1,0,0,0
406,5,2015-02-13,6382,519.0,1,0,0,0
407,5,2015-02-13,3990,346.0,1,0,0,0
408,5,2015-02-13,3724,442.0,1,0,0,0
409,5,2015-02-13,5537,550.0,1,0,0,0
410,5,2015-02-13,5827,796.0,1,0,0,0
411,5,2015-02-13,9422,749.0,1,0,0,0
412,5,2015-02-13,8123,657.0,1,0,0,0
413,5,2015-02-13,6764,911.0,1,0,0,0
414,5,2015-02-13,6308,515.0,1,0,0,0
